cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,trial,cycle,target_angle
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.648574064403407,0.0,0.0,0.0,1.0,30,29,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.203507657436798,0.0,0.0,1.0,0.0,31,30,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.848150642007488,0.0,0.0,0.0,0.0,32,31,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.833663767863309,0.0,0.0,0.0,0.0,33,32,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.630823731351317,1.0,0.0,0.0,0.0,34,33,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.929644560175409,1.0,0.0,0.0,0.0,35,34,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.33011992486907,0.0,1.0,0.0,0.0,36,35,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.891128025211247,0.0,1.0,0.0,0.0,37,36,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.83926570379802,0.0,0.0,0.0,1.0,38,37,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.433768912464448,0.0,1.0,0.0,0.0,39,38,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.129147898041872,0.0,0.0,0.0,0.0,40,39,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.856040994058475,0.0,0.0,0.0,0.0,41,40,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.29443799792125,0.0,0.0,0.0,0.0,42,41,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.854819312728246,0.0,0.0,0.0,1.0,43,42,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.423062434860647,0.0,0.0,0.0,0.0,44,43,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.176122226279723,0.0,1.0,0.0,0.0,45,44,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.208910091475746,0.0,0.0,0.0,0.0,46,45,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.591976222557154,0.0,0.0,0.0,0.0,47,46,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.98546959841998,0.0,0.0,0.0,1.0,48,47,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.45497865190278,0.0,0.0,0.0,0.0,49,48,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.255671143966195,0.0,0.0,0.0,0.0,50,49,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.378561919685494,0.0,0.0,0.0,0.0,51,50,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.99109544117873,0.0,0.0,0.0,0.0,52,51,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.28883257203335,0.0,0.0,0.0,0.0,53,52,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.800025505699043,0.0,0.0,0.0,1.0,54,53,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.506502597285255,0.0,0.0,0.0,0.0,55,54,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.720182894359048,0.0,0.0,1.0,0.0,56,55,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.35972612040097,1.0,0.0,0.0,0.0,57,56,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.249766055989415,0.0,0.0,0.0,1.0,58,57,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.471112265618071,0.0,0.0,0.0,0.0,59,58,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.96061158858689,0.0,0.0,0.0,1.0,60,59,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.87972591422744,0.0,0.0,0.0,1.0,61,60,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.785695443227498,0.0,0.0,1.0,0.0,62,61,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.54933892101718,0.0,1.0,0.0,0.0,63,62,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.596319816947874,0.0,0.0,0.0,1.0,64,63,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.959151518659606,0.0,0.0,1.0,0.0,65,64,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.048319695138291,0.0,0.0,0.0,0.0,66,65,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.604475836148275,1.0,0.0,0.0,0.0,67,66,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.061411998888838,0.0,0.0,0.0,1.0,68,67,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.184732853332815,0.0,1.0,0.0,0.0,69,68,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.22005130169618,0.0,0.0,0.0,0.0,70,69,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.989073302014068,0.0,0.0,0.0,0.0,71,70,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-20.512380060435536,0.0,0.0,0.0,0.0,72,71,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.64232399826893,0.0,0.0,1.0,0.0,73,72,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.672670448396733,0.0,0.0,1.0,0.0,74,73,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.101405701085339,1.0,0.0,0.0,0.0,75,74,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.723256135765034,0.0,1.0,0.0,0.0,76,75,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.169281518206308,0.0,0.0,0.0,0.0,77,76,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-19.90979940342018,0.0,0.0,0.0,0.0,78,77,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.461982122337757,0.0,1.0,0.0,0.0,79,78,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.058340248809598,1.0,0.0,0.0,0.0,80,79,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.668551281864383,0.0,0.0,0.0,1.0,81,80,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.379707696232732,0.0,1.0,0.0,0.0,82,81,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-18.164967231409328,0.0,0.0,0.0,0.0,83,82,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.271048752513636,0.0,1.0,0.0,0.0,84,83,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.295775770452895,1.0,0.0,0.0,0.0,85,84,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.28638553737099,0.0,0.0,0.0,1.0,86,85,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.124346387334631,0.0,0.0,0.0,0.0,87,86,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.113609717262362,0.0,0.0,0.0,0.0,88,87,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.911864217151602,0.0,0.0,0.0,1.0,89,88,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.658066752792825,0.0,0.0,0.0,0.0,90,89,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.344355235468278,0.0,0.0,0.0,0.0,91,90,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-23.092939843355335,0.0,0.0,0.0,0.0,92,91,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.072550334065715,0.0,0.0,0.0,0.0,93,92,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.386867925540216,0.0,1.0,0.0,0.0,94,93,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.59188999222965,0.0,0.0,0.0,0.0,95,94,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.49108546596462,0.0,0.0,0.0,1.0,96,95,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.222765649404458,1.0,0.0,0.0,0.0,97,96,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.957858984793338,0.0,0.0,0.0,0.0,98,97,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.441721028718774,0.0,0.0,0.0,0.0,99,98,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.589466689543329,0.0,0.0,1.0,0.0,100,99,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.643436536850362,0.0,0.0,0.0,0.0,101,100,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.776119739935147,1.0,0.0,0.0,0.0,102,101,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.823698104325093,0.0,1.0,0.0,0.0,103,102,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.745352300033089,0.0,0.0,0.0,0.0,104,103,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.670094527566722,0.0,0.0,1.0,0.0,105,104,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-19.592064676720018,0.0,0.0,0.0,1.0,106,105,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.588343750083729,0.0,0.0,0.0,0.0,107,106,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-20.07496093474747,0.0,0.0,1.0,0.0,108,107,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.745612159556717,0.0,1.0,0.0,0.0,109,108,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.148533623200674,0.0,0.0,0.0,0.0,110,109,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.100272762975264,0.0,0.0,0.0,0.0,111,110,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.284944154683597,0.0,0.0,0.0,1.0,112,111,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.464089946521998,0.0,0.0,1.0,0.0,113,112,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.40053438952656,1.0,0.0,0.0,0.0,114,113,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.568247744478203,0.0,0.0,0.0,1.0,115,114,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.986334386021799,1.0,0.0,0.0,0.0,116,115,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.53714223536873,1.0,0.0,0.0,0.0,117,116,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.9607891595293685,0.0,0.0,0.0,0.0,118,117,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.445765516086357,0.0,0.0,0.0,1.0,119,118,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.930729679204944,1.0,0.0,0.0,0.0,120,119,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.292833007095732,0.0,0.0,0.0,0.0,121,120,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.931440514727871,0.0,0.0,0.0,1.0,122,121,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.969230608052039,0.0,0.0,0.0,0.0,123,122,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.777348836692221,1.0,0.0,0.0,0.0,124,123,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.809261603559946,0.0,1.0,0.0,0.0,125,124,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.71909685035219,0.0,0.0,1.0,0.0,126,125,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.9115715054280535,1.0,0.0,0.0,0.0,127,126,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-18.63763930253788,0.0,0.0,0.0,0.0,128,127,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.35613634715197,1.0,0.0,0.0,0.0,129,128,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.091268725724083,0.0,0.0,0.0,0.0,130,129,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-24.54873967364395,0.0,0.0,0.0,0.0,131,130,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.499486691884726,0.0,1.0,0.0,0.0,132,131,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.238207718926326,0.0,0.0,1.0,0.0,133,132,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.772564133655187,0.0,0.0,0.0,1.0,134,133,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.599786245351455,0.0,0.0,0.0,0.0,135,134,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.862187512553076,0.0,0.0,0.0,0.0,136,135,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.233855517059714,1.0,0.0,0.0,0.0,137,136,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.553017030876388,0.0,0.0,0.0,0.0,138,137,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.508000957987402,0.0,0.0,0.0,0.0,139,138,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.896060885275846,1.0,0.0,0.0,0.0,140,139,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.76546840668867,1.0,0.0,0.0,0.0,141,140,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.354268138580682,0.0,1.0,0.0,0.0,142,141,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.827550815595469,0.0,1.0,0.0,0.0,143,142,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.544083162475898,1.0,0.0,0.0,0.0,144,143,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.284529025466164,0.0,0.0,1.0,0.0,145,144,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.00198352479906,1.0,0.0,0.0,0.0,146,145,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.757248373217257,0.0,0.0,0.0,0.0,147,146,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.602763790358294,0.0,0.0,1.0,0.0,148,147,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.90820068480472,0.0,0.0,0.0,0.0,149,148,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.56194109844332,0.0,0.0,1.0,0.0,150,149,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.690640817837407,0.0,0.0,0.0,0.0,151,150,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.151235166913896,0.0,0.0,1.0,0.0,152,151,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.056815830088432,0.0,0.0,0.0,0.0,153,152,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.811103210157038,0.0,0.0,0.0,1.0,154,153,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.441679912868098,0.0,0.0,0.0,0.0,155,154,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.319525527119849,1.0,0.0,0.0,0.0,156,155,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.492087670359547,1.0,0.0,0.0,0.0,157,156,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.858093530706181,0.0,0.0,0.0,1.0,158,157,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.44807541895636,0.0,0.0,0.0,1.0,159,158,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.269750032196796,0.0,1.0,0.0,0.0,160,159,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.693487562574536,0.0,0.0,0.0,1.0,161,160,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.394917579331539,0.0,0.0,1.0,0.0,162,161,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.57682346652936,0.0,0.0,0.0,0.0,163,162,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.82902032730805,0.0,0.0,0.0,0.0,164,163,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.46629067339115,0.0,0.0,1.0,0.0,165,164,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.273760287629358,0.0,0.0,0.0,0.0,166,165,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.650698216166463,0.0,0.0,1.0,0.0,167,166,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.800612116318842,0.0,0.0,0.0,0.0,168,167,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.329499381339478,0.0,0.0,0.0,0.0,169,168,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.447107472483163,1.0,0.0,0.0,0.0,170,169,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.980323715774219,0.0,0.0,0.0,0.0,171,170,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.059136253485647,0.0,0.0,0.0,1.0,172,171,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.031368134769235,0.0,0.0,0.0,1.0,173,172,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.458663902485508,0.0,0.0,0.0,1.0,174,173,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.269171392134037,0.0,1.0,0.0,0.0,175,174,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.229677707757723,0.0,0.0,0.0,0.0,176,175,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.922974815592397,0.0,0.0,1.0,0.0,177,176,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.848913576705365,0.0,1.0,0.0,0.0,178,177,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.541716800128901,0.0,0.0,0.0,0.0,179,178,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.163575069569392,0.0,1.0,0.0,0.0,180,179,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.424036197446528,0.0,0.0,0.0,1.0,181,180,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.759208289058959,1.0,0.0,0.0,0.0,182,181,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.649860739891581,0.0,1.0,0.0,0.0,183,182,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.724712364716595,0.0,0.0,1.0,0.0,184,183,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.324740124650026,0.0,0.0,0.0,0.0,185,184,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.011211856086758,0.0,0.0,1.0,0.0,186,185,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.033523938433012,0.0,0.0,1.0,0.0,187,186,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.255476137779043,0.0,0.0,0.0,0.0,188,187,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.35942380275046,0.0,0.0,0.0,0.0,189,188,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.995017809592163,0.0,1.0,0.0,0.0,190,189,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.290457394167897,0.0,0.0,1.0,0.0,191,190,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.279197460958342,0.0,0.0,0.0,0.0,192,191,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.030372751259508,0.0,0.0,0.0,0.0,193,192,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.887803027123105,0.0,0.0,0.0,0.0,194,193,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.522230924140167,0.0,1.0,0.0,0.0,195,194,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.566729582704216,0.0,0.0,0.0,0.0,196,195,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.418395614597824,1.0,0.0,0.0,0.0,197,196,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.613073644556454,0.0,0.0,0.0,0.0,198,197,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.69453438850737,0.0,1.0,0.0,0.0,199,198,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.884212941658497,1.0,0.0,0.0,0.0,200,199,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,200,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202,201,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,202,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,203,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,205,204,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,205,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,206,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,207,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,208,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,210,209,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,210,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,211,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213,212,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214,213,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,214,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,215,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,217,216,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,217,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219,218,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220,219,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221,220,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222,221,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,223,222,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,223,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225,224,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226,225,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227,226,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228,227,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,228,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230,229,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,230,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232,231,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,233,232,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,233,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,234,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,235,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237,236,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,238,237,90
