cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,phase,trial,cycle,target_angle,instruct_phase,instruct_state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,254,21,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,255,21,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,256,21,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,257,21,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,258,21,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,259,21,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,260,21,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,261,21,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,262,21,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,263,21,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,264,21,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,265,22,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,266,22,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,267,22,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,268,22,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,269,22,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,270,22,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,271,22,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,272,22,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,273,22,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,274,22,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,275,22,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,276,22,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,277,23,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,278,23,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,279,23,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,280,23,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,281,23,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,282,23,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,283,23,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,284,23,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,285,23,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,286,23,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,287,23,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,288,23,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,289,24,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,290,24,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,291,24,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,292,24,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,293,24,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,294,24,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,295,24,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,296,24,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,297,24,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,298,24,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,299,24,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,300,24,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,301,25,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,302,25,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,303,25,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,304,25,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,305,25,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,306,25,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,307,25,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,308,25,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,309,25,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,310,25,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,311,25,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,312,25,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599279462428651,washout_fb,313,26,105,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1861433094159681,washout_fb,314,26,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339207833220611,washout_fb,315,26,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3747917573757088,washout_fb,316,26,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908466578152393,washout_fb,317,26,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235173463631756,washout_fb,318,26,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47966806486287916,washout_fb,319,26,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802600431297372,washout_fb,320,26,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264518580792138,washout_fb,321,26,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449043895813643,washout_fb,322,26,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580176649540673,washout_fb,323,26,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7287499275990975,washout_fb,324,26,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8683820531569374,washout_fb,325,27,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.009113483287591,washout_fb,326,27,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048216950463115395,washout_fb,327,27,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205327388241976,washout_fb,328,27,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08993694238004911,washout_fb,329,27,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06520824740445796,washout_fb,330,27,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063505663054237,washout_fb,331,27,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19547604589794962,washout_fb,332,27,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.732006037330714,washout_fb,333,27,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4549660797678116,washout_fb,334,27,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990213262105314,washout_fb,335,27,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076888595431022,washout_fb,336,27,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48638293007478683,washout_fb,337,28,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386520466699688,washout_fb,338,28,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20786253212033912,washout_fb,339,28,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6664183749056372,washout_fb,340,28,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565701684349151,washout_fb,341,28,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5738471690022243,washout_fb,342,28,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10877418872415649,washout_fb,343,28,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3091557991141054,washout_fb,344,28,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0648863814879388,washout_fb,345,28,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499545020745606,washout_fb,346,28,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20167159702989854,washout_fb,347,28,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3196109934898368,washout_fb,348,28,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491648086451556,washout_fb,349,29,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672821277364565,washout_fb,350,29,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33255297324654626,washout_fb,351,29,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8203474975454863,washout_fb,352,29,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5391777590802329,washout_fb,353,29,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2862660959606586,washout_fb,354,29,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375206530390153,washout_fb,355,29,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204751478452281,washout_fb,356,29,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7830218096536199,washout_fb,357,29,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754243926142748,washout_fb,358,29,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.825322713909585,washout_fb,359,29,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691096204431371,washout_fb,360,29,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236043566626181,washout_fb,361,30,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4027036627756568,washout_fb,362,30,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38779133393725634,washout_fb,363,30,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0724138392466744,washout_fb,364,30,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274602603744614,washout_fb,365,30,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021447491693585598,washout_fb,366,30,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749920443700282,washout_fb,367,30,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42146449661311064,washout_fb,368,30,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474760423572755,washout_fb,369,30,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724821541917903,washout_fb,370,30,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04715062899477143,washout_fb,371,30,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9297035869367246,washout_fb,372,30,0,,1.0
